#time 1Hz  2Hz      5Hz      10Hz     20Hz 
86740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
86760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
86780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
86800000 0.309017 -0.809017 1.000000 1.000000 1.000000
86820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
86840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
86860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
86880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
86900000 0.809017 0.309017 -1.000000 1.000000 1.000000
86920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
86940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8.696000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
86980000 0.992115 0.968583 0.809017 0.309017 -0.809017
87000000 1.000000 1.000000 1.000000 1.000000 1.000000
87020000 0.992115 0.968583 0.809017 0.309017 -0.809017
87040000 0.968583 0.876307 0.309017 -0.809017 0.309017
87060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
87080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8.710000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
87120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
87140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
87160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
87180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
87200000 0.309017 -0.809017 1.000000 1.000000 1.000000
87220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
87240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
87260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
87280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
87300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
87320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
87340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
87360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
87380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
87400000 -0.809017 0.309017 1.000000 1.000000 1.000000
87420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
87440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
8.746000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
87480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
87500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
87520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
87540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
87560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
87580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
8.760000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
87620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
87640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
87660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
87680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
87700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
87720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
87740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
87760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
87780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
87800000 0.309017 -0.809017 1.000000 1.000000 1.000000
87820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
87840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
87860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
87880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
87900000 0.809017 0.309017 -1.000000 1.000000 1.000000
87920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
87940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8.796000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
87980000 0.992115 0.968583 0.809017 0.309017 -0.809017
88000000 1.000000 1.000000 1.000000 1.000000 1.000000
88020000 0.992115 0.968583 0.809017 0.309017 -0.809017
88040000 0.968583 0.876307 0.309017 -0.809017 0.309017
88060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
88080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8.810000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
88120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
88140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
88160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
88180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
88200000 0.309017 -0.809017 1.000000 1.000000 1.000000
88220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
88240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
88260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
88280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
88300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
88320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
88340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
88360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
88380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
88400000 -0.809017 0.309017 1.000000 1.000000 1.000000
88420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
88440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
8.846000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
88480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
88500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
88520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
88540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
88560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
88580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
8.860000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
88620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
88640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
88660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
88680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
88700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
88720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
88740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
88760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
88780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
88800000 0.309017 -0.809017 1.000000 1.000000 1.000000
88820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
88840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
88860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
88880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
88900000 0.809017 0.309017 -1.000000 1.000000 1.000000
88920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
88940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8.896000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
88980000 0.992115 0.968583 0.809017 0.309017 -0.809017
89000000 1.000000 1.000000 1.000000 1.000000 1.000000
89020000 0.992115 0.968583 0.809017 0.309017 -0.809017
89040000 0.968583 0.876307 0.309017 -0.809017 0.309017
89060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
89080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8.910000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
89120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
89140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
89160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
89180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
89200000 0.309017 -0.809017 1.000000 1.000000 1.000000
89220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
89240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
89260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
89280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
89300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
89320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
89340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
89360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
89380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
89400000 -0.809017 0.309017 1.000000 1.000000 1.000000
89420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
89440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
8.946000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
89480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
89500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
89520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
89540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
89560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
89580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
8.960000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
89620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
89640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
89660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
89680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
89700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
89720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
89740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
89760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
89780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
89800000 0.309017 -0.809017 1.000000 1.000000 1.000000
89820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
89840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
89860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
89880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
89900000 0.809017 0.309017 -1.000000 1.000000 1.000000
89920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
89940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8.996000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
89980000 0.992115 0.968583 0.809017 0.309017 -0.809017
90000000 1.000000 1.000000 1.000000 1.000000 1.000000
90020000 0.992115 0.968583 0.809017 0.309017 -0.809017
90040000 0.968583 0.876307 0.309017 -0.809017 0.309017
90060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
90080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
9.010000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
90120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
90140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
90160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
90180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
90200000 0.309017 -0.809017 1.000000 1.000000 1.000000
90220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
90240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
90260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
90280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
90300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
90320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
90340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
90360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
90380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
90400000 -0.809017 0.309017 1.000000 1.000000 1.000000
90420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
90440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
9.046000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
90480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
90500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
90520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
90540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
90560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
90580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
9.060000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
90620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
90640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
90660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
90680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
90700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
90720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
90740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
90760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
90780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
90800000 0.309017 -0.809017 1.000000 1.000000 1.000000
90820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
90840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
90860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
90880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
90900000 0.809017 0.309017 -1.000000 1.000000 1.000000
90920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
90940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
9.096000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
90980000 0.992115 0.968583 0.809017 0.309017 -0.809017
91000000 1.000000 1.000000 1.000000 1.000000 1.000000
91020000 0.992115 0.968583 0.809017 0.309017 -0.809017
91040000 0.968583 0.876307 0.309017 -0.809017 0.309017
91060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
91080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
9.110000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
91120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
91140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
91160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
91180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
91200000 0.309017 -0.809017 1.000000 1.000000 1.000000
91220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
91240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
91260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
91280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
91300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
91320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
91340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
91360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
91380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
91400000 -0.809017 0.309017 1.000000 1.000000 1.000000
91420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
91440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
9.146000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
91480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
91500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
91520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
91540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
91560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
91580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
9.160000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
91620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
91640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
91660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
91680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
91700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
91720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
91740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
91760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
91780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
91800000 0.309017 -0.809017 1.000000 1.000000 1.000000
91820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
91840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
91860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
91880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
91900000 0.809017 0.309017 -1.000000 1.000000 1.000000
91920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
91940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
9.196000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
91980000 0.992115 0.968583 0.809017 0.309017 -0.809017
92000000 1.000000 1.000000 1.000000 1.000000 1.000000
92020000 0.992115 0.968583 0.809017 0.309017 -0.809017
92040000 0.968583 0.876307 0.309017 -0.809017 0.309017
92060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
92080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
9.210000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
92120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
92140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
92160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
92180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
92200000 0.309017 -0.809017 1.000000 1.000000 1.000000
92220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
92240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
92260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
92280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
92300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
92320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
92340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
92360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
92380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
92400000 -0.809017 0.309017 1.000000 1.000000 1.000000
92420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
92440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
9.246000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
92480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
92500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
92520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
92540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
92560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
92580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
9.260000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
92620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
92640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
92660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
92680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
92700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
92720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
92740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
92760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
92780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
92800000 0.309017 -0.809017 1.000000 1.000000 1.000000
92820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
92840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
92860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
92880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
92900000 0.809017 0.309017 -1.000000 1.000000 1.000000
92920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
92940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
9.296000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
92980000 0.992115 0.968583 0.809017 0.309017 -0.809017
93000000 1.000000 1.000000 1.000000 1.000000 1.000000
93020000 0.992115 0.968583 0.809017 0.309017 -0.809017
93040000 0.968583 0.876307 0.309017 -0.809017 0.309017
93060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
93080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
9.310000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
93120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
93140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
93160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
93180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
93200000 0.309017 -0.809017 1.000000 1.000000 1.000000
93220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
93240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
93260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
93280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
93300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
93320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
93340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
93360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
93380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
93400000 -0.809017 0.309017 1.000000 1.000000 1.000000
93420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
93440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
9.346000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
93480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
93500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
93520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
93540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
93560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
93580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
9.360000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
93620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
93640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
93660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
93680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
93700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
93720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
93740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
93760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
93780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
