#time 1Hz  2Hz      5Hz      10Hz      
85800000 -0.951057 -0.587785 0.000000 0.000000
85810000 -0.929776 -0.684547 0.309017 0.587785
85820000 -0.904827 -0.770513 0.587785 0.951057
85830000 -0.876307 -0.844328 0.809017 0.951057
85840000 -0.844328 -0.904827 0.951057 0.587785
8.585000e+07 -0.809017 -0.951057 1.000000 0.000000
85860000 -0.770513 -0.982287 0.951057 -0.587785
85870000 -0.728969 -0.998027 0.809017 -0.951057
85880000 -0.684547 -0.998027 0.587785 -0.951057
85890000 -0.637424 -0.982287 0.309017 -0.587785
85900000 -0.587785 -0.951057 0.000000 -0.000000
85910000 -0.535827 -0.904827 -0.309017 0.587785
85920000 -0.481754 -0.844328 -0.587785 0.951057
85930000 -0.425779 -0.770513 -0.809017 0.951057
85940000 -0.368125 -0.684547 -0.951057 0.587785
85950000 -0.309017 -0.587785 -1.000000 -0.000000
8.596000e+07 -0.248690 -0.481754 -0.951057 -0.587785
85970000 -0.187381 -0.368125 -0.809017 -0.951057
85980000 -0.125333 -0.248690 -0.587785 -0.951057
85990000 -0.062791 -0.125333 -0.309017 -0.587785
86000000 -0.000000 -0.000000 -0.000000 -0.000000
86010000 0.062791 0.125333 0.309017 0.587785
86020000 0.125333 0.248690 0.587785 0.951057
86030000 0.187381 0.368125 0.809017 0.951057
86040000 0.248690 0.481754 0.951057 0.587785
86050000 0.309017 0.587785 1.000000 0.000000
86060000 0.368125 0.684547 0.951057 -0.587785
86070000 0.425779 0.770513 0.809017 -0.951057
86080000 0.481754 0.844328 0.587785 -0.951057
86090000 0.535827 0.904827 0.309017 -0.587785
8.610000e+07 0.587785 0.951057 -0.000000 0.000000
86110000 0.637424 0.982287 -0.309017 0.587785
86120000 0.684547 0.998027 -0.587785 0.951057
86130000 0.728969 0.998027 -0.809017 0.951057
86140000 0.770513 0.982287 -0.951057 0.587785
86150000 0.809017 0.951057 -1.000000 -0.000000
86160000 0.844328 0.904827 -0.951057 -0.587785
86170000 0.876307 0.844328 -0.809017 -0.951057
86180000 0.904827 0.770513 -0.587785 -0.951057
86190000 0.929776 0.684547 -0.309017 -0.587785
86200000 0.951057 0.587785 0.000000 0.000000
8.621000e+07 0.968583 0.481754 0.309017 0.587785
86220000 0.982287 0.368125 0.587785 0.951057
86230000 0.992115 0.248690 0.809017 0.951057
86240000 0.998027 0.125333 0.951057 0.587785
86250000 1.000000 -0.000000 1.000000 -0.000000
86260000 0.998027 -0.125333 0.951057 -0.587785
86270000 0.992115 -0.248690 0.809017 -0.951057
86280000 0.982287 -0.368125 0.587785 -0.951057
86290000 0.968583 -0.481754 0.309017 -0.587785
86300000 0.951057 -0.587785 0.000000 -0.000000
86310000 0.929776 -0.684547 -0.309017 0.587785
86320000 0.904827 -0.770513 -0.587785 0.951057
86330000 0.876307 -0.844328 -0.809017 0.951057
86340000 0.844328 -0.904827 -0.951057 0.587785
8.635000e+07 0.809017 -0.951057 -1.000000 -0.000000
86360000 0.770513 -0.982287 -0.951057 -0.587785
86370000 0.728969 -0.998027 -0.809017 -0.951057
86380000 0.684547 -0.998027 -0.587785 -0.951057
86390000 0.637424 -0.982287 -0.309017 -0.587785
86400000 0.587785 -0.951057 -0.000000 -0.000000
86410000 0.535827 -0.904827 0.309017 0.587785
86420000 0.481754 -0.844328 0.587785 0.951057
86430000 0.425779 -0.770513 0.809017 0.951057
86440000 0.368125 -0.684547 0.951057 0.587785
86450000 0.309017 -0.587785 1.000000 0.000000
8.646000e+07 0.248690 -0.481754 0.951057 -0.587785
86470000 0.187381 -0.368125 0.809017 -0.951057
86480000 0.125333 -0.248690 0.587785 -0.951057
86490000 0.062791 -0.125333 0.309017 -0.587785
86500000 0.000000 -0.000000 0.000000 -0.000000
86510000 -0.062791 0.125333 -0.309017 0.587785
86520000 -0.125333 0.248690 -0.587785 0.951057
86530000 -0.187381 0.368125 -0.809017 0.951057
86540000 -0.248690 0.481754 -0.951057 0.587785
86550000 -0.309017 0.587785 -1.000000 0.000000
86560000 -0.368125 0.684547 -0.951057 -0.587785
86570000 -0.425779 0.770513 -0.809017 -0.951057
86580000 -0.481754 0.844328 -0.587785 -0.951057
86590000 -0.535827 0.904827 -0.309017 -0.587785
8.660000e+07 -0.587785 0.951057 0.000000 0.000000
86610000 -0.637424 0.982287 0.309017 0.587785
86620000 -0.684547 0.998027 0.587785 0.951057
86630000 -0.728969 0.998027 0.809017 0.951057
86640000 -0.770513 0.982287 0.951057 0.587785
86650000 -0.809017 0.951057 1.000000 -0.000000
86660000 -0.844328 0.904827 0.951057 -0.587785
86670000 -0.876307 0.844328 0.809017 -0.951057
86680000 -0.904827 0.770513 0.587785 -0.951057
86690000 -0.929776 0.684547 0.309017 -0.587785
86700000 -0.951057 0.587785 0.000000 -0.000000
8.671000e+07 -0.968583 0.481754 -0.309017 0.587785
86720000 -0.982287 0.368125 -0.587785 0.951057
86730000 -0.992115 0.248690 -0.809017 0.951057
86740000 -0.998027 0.125333 -0.951057 0.587785
86750000 -1.000000 -0.000000 -1.000000 -0.000000
86760000 -0.998027 -0.125333 -0.951057 -0.587785
86770000 -0.992115 -0.248690 -0.809017 -0.951057
86780000 -0.982287 -0.368125 -0.587785 -0.951057
86790000 -0.968583 -0.481754 -0.309017 -0.587785
86800000 -0.951057 -0.587785 0.000000 0.000000
86810000 -0.929776 -0.684547 0.309017 0.587785
86820000 -0.904827 -0.770513 0.587785 0.951057
86830000 -0.876307 -0.844328 0.809017 0.951057
86840000 -0.844328 -0.904827 0.951057 0.587785
8.685000e+07 -0.809017 -0.951057 1.000000 0.000000
86860000 -0.770513 -0.982287 0.951057 -0.587785
86870000 -0.728969 -0.998027 0.809017 -0.951057
86880000 -0.684547 -0.998027 0.587785 -0.951057
86890000 -0.637424 -0.982287 0.309017 -0.587785
86900000 -0.587785 -0.951057 0.000000 -0.000000
86910000 -0.535827 -0.904827 -0.309017 0.587785
86920000 -0.481754 -0.844328 -0.587785 0.951057
86930000 -0.425779 -0.770513 -0.809017 0.951057
86940000 -0.368125 -0.684547 -0.951057 0.587785
86950000 -0.309017 -0.587785 -1.000000 0.000000
8.696000e+07 -0.248690 -0.481754 -0.951057 -0.587785
86970000 -0.187381 -0.368125 -0.809017 -0.951057
86980000 -0.125333 -0.248690 -0.587785 -0.951057
86990000 -0.062791 -0.125333 -0.309017 -0.587785
87000000 -0.000000 -0.000000 -0.000000 -0.000000
87010000 0.062791 0.125333 0.309017 0.587785
87020000 0.125333 0.248690 0.587785 0.951057
87030000 0.187381 0.368125 0.809017 0.951057
87040000 0.248690 0.481754 0.951057 0.587785
87050000 0.309017 0.587785 1.000000 0.000000
87060000 0.368125 0.684547 0.951057 -0.587785
87070000 0.425779 0.770513 0.809017 -0.951057
87080000 0.481754 0.844328 0.587785 -0.951057
87090000 0.535827 0.904827 0.309017 -0.587785
8.710000e+07 0.587785 0.951057 -0.000000 0.000000
87110000 0.637424 0.982287 -0.309017 0.587785
87120000 0.684547 0.998027 -0.587785 0.951057
87130000 0.728969 0.998027 -0.809017 0.951057
87140000 0.770513 0.982287 -0.951057 0.587785
87150000 0.809017 0.951057 -1.000000 0.000000
87160000 0.844328 0.904827 -0.951057 -0.587785
87170000 0.876307 0.844328 -0.809017 -0.951057
87180000 0.904827 0.770513 -0.587785 -0.951057
87190000 0.929776 0.684547 -0.309017 -0.587785
87200000 0.951057 0.587785 0.000000 0.000000
8.721000e+07 0.968583 0.481754 0.309017 0.587785
87220000 0.982287 0.368125 0.587785 0.951057
87230000 0.992115 0.248690 0.809017 0.951057
87240000 0.998027 0.125333 0.951057 0.587785
87250000 1.000000 0.000000 1.000000 0.000000
87260000 0.998027 -0.125333 0.951057 -0.587785
87270000 0.992115 -0.248690 0.809017 -0.951057
87280000 0.982287 -0.368125 0.587785 -0.951057
87290000 0.968583 -0.481754 0.309017 -0.587785
87300000 0.951057 -0.587785 -0.000000 0.000000
87310000 0.929776 -0.684547 -0.309017 0.587785
87320000 0.904827 -0.770513 -0.587785 0.951057
87330000 0.876307 -0.844328 -0.809017 0.951057
87340000 0.844328 -0.904827 -0.951057 0.587785
8.735000e+07 0.809017 -0.951057 -1.000000 -0.000000
87360000 0.770513 -0.982287 -0.951057 -0.587785
87370000 0.728969 -0.998027 -0.809017 -0.951057
87380000 0.684547 -0.998027 -0.587785 -0.951057
87390000 0.637424 -0.982287 -0.309017 -0.587785
87400000 0.587785 -0.951057 0.000000 0.000000
87410000 0.535827 -0.904827 0.309017 0.587785
87420000 0.481754 -0.844328 0.587785 0.951057
87430000 0.425779 -0.770513 0.809017 0.951057
87440000 0.368125 -0.684547 0.951057 0.587785
87450000 0.309017 -0.587785 1.000000 0.000000
8.746000e+07 0.248690 -0.481754 0.951057 -0.587785
87470000 0.187381 -0.368125 0.809017 -0.951057
87480000 0.125333 -0.248690 0.587785 -0.951057
87490000 0.062791 -0.125333 0.309017 -0.587785
87500000 0.000000 -0.000000 0.000000 -0.000000
87510000 -0.062791 0.125333 -0.309017 0.587785
87520000 -0.125333 0.248690 -0.587785 0.951057
87530000 -0.187381 0.368125 -0.809017 0.951057
87540000 -0.248690 0.481754 -0.951057 0.587785
87550000 -0.309017 0.587785 -1.000000 0.000000
87560000 -0.368125 0.684547 -0.951057 -0.587785
87570000 -0.425779 0.770513 -0.809017 -0.951057
87580000 -0.481754 0.844328 -0.587785 -0.951057
87590000 -0.535827 0.904827 -0.309017 -0.587785
8.760000e+07 -0.587785 0.951057 0.000000 0.000000
87610000 -0.637424 0.982287 0.309017 0.587785
87620000 -0.684547 0.998027 0.587785 0.951057
87630000 -0.728969 0.998027 0.809017 0.951057
87640000 -0.770513 0.982287 0.951057 0.587785
87650000 -0.809017 0.951057 1.000000 -0.000000
87660000 -0.844328 0.904827 0.951057 -0.587785
87670000 -0.876307 0.844328 0.809017 -0.951057
87680000 -0.904827 0.770513 0.587785 -0.951057
87690000 -0.929776 0.684547 0.309017 -0.587785
87700000 -0.951057 0.587785 0.000000 -0.000000
8.771000e+07 -0.968583 0.481754 -0.309017 0.587785
87720000 -0.982287 0.368125 -0.587785 0.951057
87730000 -0.992115 0.248690 -0.809017 0.951057
87740000 -0.998027 0.125333 -0.951057 0.587785
87750000 -1.000000 0.000000 -1.000000 0.000000
87760000 -0.998027 -0.125333 -0.951057 -0.587785
87770000 -0.992115 -0.248690 -0.809017 -0.951057
87780000 -0.982287 -0.368125 -0.587785 -0.951057
87790000 -0.968583 -0.481754 -0.309017 -0.587785
87800000 -0.951057 -0.587785 -0.000000 -0.000000
87810000 -0.929776 -0.684547 0.309017 0.587785
87820000 -0.904827 -0.770513 0.587785 0.951057
87830000 -0.876307 -0.844328 0.809017 0.951057
87840000 -0.844328 -0.904827 0.951057 0.587785
8.785000e+07 -0.809017 -0.951057 1.000000 -0.000000
87860000 -0.770513 -0.982287 0.951057 -0.587785
87870000 -0.728969 -0.998027 0.809017 -0.951057
87880000 -0.684547 -0.998027 0.587785 -0.951057
87890000 -0.637424 -0.982287 0.309017 -0.587785
87900000 -0.587785 -0.951057 -0.000000 0.000000
87910000 -0.535827 -0.904827 -0.309017 0.587785
87920000 -0.481754 -0.844328 -0.587785 0.951057
87930000 -0.425779 -0.770513 -0.809017 0.951057
87940000 -0.368125 -0.684547 -0.951057 0.587785
87950000 -0.309017 -0.587785 -1.000000 -0.000000
8.796000e+07 -0.248690 -0.481754 -0.951057 -0.587785
87970000 -0.187381 -0.368125 -0.809017 -0.951057
87980000 -0.125333 -0.248690 -0.587785 -0.951057
87990000 -0.062791 -0.125333 -0.309017 -0.587785
88000000 -0.000000 -0.000000 -0.000000 -0.000000
88010000 0.062791 0.125333 0.309017 0.587785
88020000 0.125333 0.248690 0.587785 0.951057
88030000 0.187381 0.368125 0.809017 0.951057
88040000 0.248690 0.481754 0.951057 0.587785
88050000 0.309017 0.587785 1.000000 0.000000
88060000 0.368125 0.684547 0.951057 -0.587785
88070000 0.425779 0.770513 0.809017 -0.951057
88080000 0.481754 0.844328 0.587785 -0.951057
88090000 0.535827 0.904827 0.309017 -0.587785
8.810000e+07 0.587785 0.951057 0.000000 -0.000000
88110000 0.637424 0.982287 -0.309017 0.587785
88120000 0.684547 0.998027 -0.587785 0.951057
88130000 0.728969 0.998027 -0.809017 0.951057
88140000 0.770513 0.982287 -0.951057 0.587785
88150000 0.809017 0.951057 -1.000000 -0.000000
88160000 0.844328 0.904827 -0.951057 -0.587785
88170000 0.876307 0.844328 -0.809017 -0.951057
88180000 0.904827 0.770513 -0.587785 -0.951057
88190000 0.929776 0.684547 -0.309017 -0.587785
88200000 0.951057 0.587785 -0.000000 -0.000000
8.821000e+07 0.968583 0.481754 0.309017 0.587785
88220000 0.982287 0.368125 0.587785 0.951057
88230000 0.992115 0.248690 0.809017 0.951057
88240000 0.998027 0.125333 0.951057 0.587785
88250000 1.000000 0.000000 1.000000 0.000000
88260000 0.998027 -0.125333 0.951057 -0.587785
88270000 0.992115 -0.248690 0.809017 -0.951057
88280000 0.982287 -0.368125 0.587785 -0.951057
88290000 0.968583 -0.481754 0.309017 -0.587785
88300000 0.951057 -0.587785 0.000000 -0.000000
88310000 0.929776 -0.684547 -0.309017 0.587785
88320000 0.904827 -0.770513 -0.587785 0.951057
88330000 0.876307 -0.844328 -0.809017 0.951057
88340000 0.844328 -0.904827 -0.951057 0.587785
8.835000e+07 0.809017 -0.951057 -1.000000 -0.000000
88360000 0.770513 -0.982287 -0.951057 -0.587785
88370000 0.728969 -0.998027 -0.809017 -0.951057
88380000 0.684547 -0.998027 -0.587785 -0.951057
88390000 0.637424 -0.982287 -0.309017 -0.587785
88400000 0.587785 -0.951057 0.000000 0.000000
88410000 0.535827 -0.904827 0.309017 0.587785
88420000 0.481754 -0.844328 0.587785 0.951057
88430000 0.425779 -0.770513 0.809017 0.951057
88440000 0.368125 -0.684547 0.951057 0.587785
88450000 0.309017 -0.587785 1.000000 -0.000000
8.846000e+07 0.248690 -0.481754 0.951057 -0.587785
88470000 0.187381 -0.368125 0.809017 -0.951057
88480000 0.125333 -0.248690 0.587785 -0.951057
88490000 0.062791 -0.125333 0.309017 -0.587785
88500000 -0.000000 0.000000 -0.000000 0.000000
88510000 -0.062791 0.125333 -0.309017 0.587785
88520000 -0.125333 0.248690 -0.587785 0.951057
88530000 -0.187381 0.368125 -0.809017 0.951057
88540000 -0.248690 0.481754 -0.951057 0.587785
88550000 -0.309017 0.587785 -1.000000 -0.000000
88560000 -0.368125 0.684547 -0.951057 -0.587785
88570000 -0.425779 0.770513 -0.809017 -0.951057
88580000 -0.481754 0.844328 -0.587785 -0.951057
88590000 -0.535827 0.904827 -0.309017 -0.587785
8.860000e+07 -0.587785 0.951057 -0.000000 -0.000000
88610000 -0.637424 0.982287 0.309017 0.587785
88620000 -0.684547 0.998027 0.587785 0.951057
88630000 -0.728969 0.998027 0.809017 0.951057
88640000 -0.770513 0.982287 0.951057 0.587785
88650000 -0.809017 0.951057 1.000000 0.000000
88660000 -0.844328 0.904827 0.951057 -0.587785
88670000 -0.876307 0.844328 0.809017 -0.951057
88680000 -0.904827 0.770513 0.587785 -0.951057
88690000 -0.929776 0.684547 0.309017 -0.587785
88700000 -0.951057 0.587785 -0.000000 0.000000
8.871000e+07 -0.968583 0.481754 -0.309017 0.587785
88720000 -0.982287 0.368125 -0.587785 0.951057
88730000 -0.992115 0.248690 -0.809017 0.951057
88740000 -0.998027 0.125333 -0.951057 0.587785
88750000 -1.000000 0.000000 -1.000000 0.000000
88760000 -0.998027 -0.125333 -0.951057 -0.587785
88770000 -0.992115 -0.248690 -0.809017 -0.951057
88780000 -0.982287 -0.368125 -0.587785 -0.951057
88790000 -0.968583 -0.481754 -0.309017 -0.587785
88800000 -0.951057 -0.587785 -0.000000 -0.000000
88810000 -0.929776 -0.684547 0.309017 0.587785
88820000 -0.904827 -0.770513 0.587785 0.951057
88830000 -0.876307 -0.844328 0.809017 0.951057
88840000 -0.844328 -0.904827 0.951057 0.587785
8.885000e+07 -0.809017 -0.951057 1.000000 -0.000000
88860000 -0.770513 -0.982287 0.951057 -0.587785
88870000 -0.728969 -0.998027 0.809017 -0.951057
88880000 -0.684547 -0.998027 0.587785 -0.951057
88890000 -0.637424 -0.982287 0.309017 -0.587785
88900000 -0.587785 -0.951057 -0.000000 0.000000
88910000 -0.535827 -0.904827 -0.309017 0.587785
88920000 -0.481754 -0.844328 -0.587785 0.951057
88930000 -0.425779 -0.770513 -0.809017 0.951057
88940000 -0.368125 -0.684547 -0.951057 0.587785
88950000 -0.309017 -0.587785 -1.000000 -0.000000
8.896000e+07 -0.248690 -0.481754 -0.951057 -0.587785
88970000 -0.187381 -0.368125 -0.809017 -0.951057
88980000 -0.125333 -0.248690 -0.587785 -0.951057
88990000 -0.062791 -0.125333 -0.309017 -0.587785
89000000 0.000000 0.000000 0.000000 0.000000
89010000 0.062791 0.125333 0.309017 0.587785
89020000 0.125333 0.248690 0.587785 0.951057
89030000 0.187381 0.368125 0.809017 0.951057
89040000 0.248690 0.481754 0.951057 0.587785
89050000 0.309017 0.587785 1.000000 0.000000
89060000 0.368125 0.684547 0.951057 -0.587785
89070000 0.425779 0.770513 0.809017 -0.951057
89080000 0.481754 0.844328 0.587785 -0.951057
89090000 0.535827 0.904827 0.309017 -0.587785
8.910000e+07 0.587785 0.951057 -0.000000 0.000000
89110000 0.637424 0.982287 -0.309017 0.587785
89120000 0.684547 0.998027 -0.587785 0.951057
89130000 0.728969 0.998027 -0.809017 0.951057
89140000 0.770513 0.982287 -0.951057 0.587785
89150000 0.809017 0.951057 -1.000000 0.000000
89160000 0.844328 0.904827 -0.951057 -0.587785
89170000 0.876307 0.844328 -0.809017 -0.951057
89180000 0.904827 0.770513 -0.587785 -0.951057
89190000 0.929776 0.684547 -0.309017 -0.587785
89200000 0.951057 0.587785 -0.000000 -0.000000
8.921000e+07 0.968583 0.481754 0.309017 0.587785
89220000 0.982287 0.368125 0.587785 0.951057
89230000 0.992115 0.248690 0.809017 0.951057
89240000 0.998027 0.125333 0.951057 0.587785
89250000 1.000000 0.000000 1.000000 0.000000
89260000 0.998027 -0.125333 0.951057 -0.587785
89270000 0.992115 -0.248690 0.809017 -0.951057
89280000 0.982287 -0.368125 0.587785 -0.951057
89290000 0.968583 -0.481754 0.309017 -0.587785
89300000 0.951057 -0.587785 0.000000 -0.000000
89310000 0.929776 -0.684547 -0.309017 0.587785
89320000 0.904827 -0.770513 -0.587785 0.951057
89330000 0.876307 -0.844328 -0.809017 0.951057
89340000 0.844328 -0.904827 -0.951057 0.587785
8.935000e+07 0.809017 -0.951057 -1.000000 -0.000000
89360000 0.770513 -0.982287 -0.951057 -0.587785
89370000 0.728969 -0.998027 -0.809017 -0.951057
89380000 0.684547 -0.998027 -0.587785 -0.951057
89390000 0.637424 -0.982287 -0.309017 -0.587785
89400000 0.587785 -0.951057 0.000000 0.000000
89410000 0.535827 -0.904827 0.309017 0.587785
89420000 0.481754 -0.844328 0.587785 0.951057
89430000 0.425779 -0.770513 0.809017 0.951057
89440000 0.368125 -0.684547 0.951057 0.587785
89450000 0.309017 -0.587785 1.000000 0.000000
8.946000e+07 0.248690 -0.481754 0.951057 -0.587785
89470000 0.187381 -0.368125 0.809017 -0.951057
89480000 0.125333 -0.248690 0.587785 -0.951057
89490000 0.062791 -0.125333 0.309017 -0.587785
89500000 -0.000000 0.000000 -0.000000 0.000000
89510000 -0.062791 0.125333 -0.309017 0.587785
89520000 -0.125333 0.248690 -0.587785 0.951057
89530000 -0.187381 0.368125 -0.809017 0.951057
89540000 -0.248690 0.481754 -0.951057 0.587785
89550000 -0.309017 0.587785 -1.000000 -0.000000
89560000 -0.368125 0.684547 -0.951057 -0.587785
89570000 -0.425779 0.770513 -0.809017 -0.951057
89580000 -0.481754 0.844328 -0.587785 -0.951057
89590000 -0.535827 0.904827 -0.309017 -0.587785
8.960000e+07 -0.587785 0.951057 -0.000000 -0.000000
89610000 -0.637424 0.982287 0.309017 0.587785
89620000 -0.684547 0.998027 0.587785 0.951057
89630000 -0.728969 0.998027 0.809017 0.951057
89640000 -0.770513 0.982287 0.951057 0.587785
89650000 -0.809017 0.951057 1.000000 0.000000
89660000 -0.844328 0.904827 0.951057 -0.587785
89670000 -0.876307 0.844328 0.809017 -0.951057
89680000 -0.904827 0.770513 0.587785 -0.951057
89690000 -0.929776 0.684547 0.309017 -0.587785
89700000 -0.951057 0.587785 0.000000 -0.000000
8.971000e+07 -0.968583 0.481754 -0.309017 0.587785
89720000 -0.982287 0.368125 -0.587785 0.951057
89730000 -0.992115 0.248690 -0.809017 0.951057
89740000 -0.998027 0.125333 -0.951057 0.587785
89750000 -1.000000 0.000000 -1.000000 0.000000
89760000 -0.998027 -0.125333 -0.951057 -0.587785
89770000 -0.992115 -0.248690 -0.809017 -0.951057
89780000 -0.982287 -0.368125 -0.587785 -0.951057
89790000 -0.968583 -0.481754 -0.309017 -0.587785
89800000 -0.951057 -0.587785 -0.000000 -0.000000
89810000 -0.929776 -0.684547 0.309017 0.587785
89820000 -0.904827 -0.770513 0.587785 0.951057
89830000 -0.876307 -0.844328 0.809017 0.951057
89840000 -0.844328 -0.904827 0.951057 0.587785
8.985000e+07 -0.809017 -0.951057 1.000000 -0.000000
89860000 -0.770513 -0.982287 0.951057 -0.587785
89870000 -0.728969 -0.998027 0.809017 -0.951057
89880000 -0.684547 -0.998027 0.587785 -0.951057
89890000 -0.637424 -0.982287 0.309017 -0.587785
89900000 -0.587785 -0.951057 0.000000 -0.000000
89910000 -0.535827 -0.904827 -0.309017 0.587785
89920000 -0.481754 -0.844328 -0.587785 0.951057
89930000 -0.425779 -0.770513 -0.809017 0.951057
89940000 -0.368125 -0.684547 -0.951057 0.587785
89950000 -0.309017 -0.587785 -1.000000 -0.000000
8.996000e+07 -0.248690 -0.481754 -0.951057 -0.587785
89970000 -0.187381 -0.368125 -0.809017 -0.951057
89980000 -0.125333 -0.248690 -0.587785 -0.951057
89990000 -0.062791 -0.125333 -0.309017 -0.587785
